trace_index,trace_id,tasks,num_transforms,chunk_tokens,total_edges,max_count,actual_work_size,static_max_capacity,static_capacity_actual_ratio,selected_capacity,class_capacity_actual_ratio,class_overflowed
1630,dolly_plen64_gen64_gpu1_sample_None_call_00001630_builder_0,1,2,32,122,122,8,8,1.0,8,1.0,0
1631,dolly_plen64_gen64_gpu1_sample_None_call_00001631_builder_0,1,2,32,123,123,8,8,1.0,8,1.0,0
1632,dolly_plen64_gen64_gpu1_sample_None_call_00001632_builder_0,1,2,32,124,124,8,8,1.0,8,1.0,0
1633,dolly_plen64_gen64_gpu1_sample_None_call_00001633_builder_0,1,2,32,125,125,8,8,1.0,8,1.0,0
1634,dolly_plen64_gen64_gpu1_sample_None_call_00001634_builder_0,1,2,32,126,126,8,8,1.0,8,1.0,0
1635,dolly_plen64_gen64_gpu1_sample_None_call_00001635_builder_0,1,2,32,127,127,8,8,1.0,8,1.0,0
1636,dolly_plen64_gen64_gpu1_sample_None_call_00001636_builder_0,1,2,32,65,65,6,6,1.0,8,1.3333333333333333,0
1637,dolly_plen64_gen64_gpu1_sample_None_call_00001637_builder_0,1,2,32,66,66,6,6,1.0,8,1.3333333333333333,0
1638,dolly_plen64_gen64_gpu1_sample_None_call_00001638_builder_0,1,2,32,67,67,6,6,1.0,8,1.3333333333333333,0
1639,dolly_plen64_gen64_gpu1_sample_None_call_00001639_builder_0,1,2,32,68,68,6,6,1.0,8,1.3333333333333333,0
1640,dolly_plen64_gen64_gpu1_sample_None_call_00001640_builder_0,1,2,32,69,69,6,6,1.0,8,1.3333333333333333,0
1641,dolly_plen64_gen64_gpu1_sample_None_call_00001641_builder_0,1,2,32,70,70,6,6,1.0,8,1.3333333333333333,0
1642,dolly_plen64_gen64_gpu1_sample_None_call_00001642_builder_0,1,2,32,71,71,6,6,1.0,8,1.3333333333333333,0
1643,dolly_plen64_gen64_gpu1_sample_None_call_00001643_builder_0,1,2,32,72,72,6,6,1.0,8,1.3333333333333333,0
1644,dolly_plen64_gen64_gpu1_sample_None_call_00001644_builder_0,1,2,32,73,73,6,6,1.0,8,1.3333333333333333,0
1645,dolly_plen64_gen64_gpu1_sample_None_call_00001645_builder_0,1,2,32,74,74,6,6,1.0,8,1.3333333333333333,0
1646,dolly_plen64_gen64_gpu1_sample_None_call_00001646_builder_0,1,2,32,75,75,6,6,1.0,8,1.3333333333333333,0
1647,dolly_plen64_gen64_gpu1_sample_None_call_00001647_builder_0,1,2,32,76,76,6,6,1.0,8,1.3333333333333333,0
1648,dolly_plen64_gen64_gpu1_sample_None_call_00001648_builder_0,1,2,32,77,77,6,6,1.0,8,1.3333333333333333,0
1649,dolly_plen64_gen64_gpu1_sample_None_call_00001649_builder_0,1,2,32,78,78,6,6,1.0,8,1.3333333333333333,0
1650,dolly_plen64_gen64_gpu1_sample_None_call_00001650_builder_0,1,2,32,79,79,6,6,1.0,8,1.3333333333333333,0
1651,dolly_plen64_gen64_gpu1_sample_None_call_00001651_builder_0,1,2,32,80,80,6,6,1.0,8,1.3333333333333333,0
1652,dolly_plen64_gen64_gpu1_sample_None_call_00001652_builder_0,1,2,32,81,81,6,6,1.0,8,1.3333333333333333,0
1653,dolly_plen64_gen64_gpu1_sample_None_call_00001653_builder_0,1,2,32,82,82,6,6,1.0,8,1.3333333333333333,0
1654,dolly_plen64_gen64_gpu1_sample_None_call_00001654_builder_0,1,2,32,83,83,6,6,1.0,8,1.3333333333333333,0
1655,dolly_plen64_gen64_gpu1_sample_None_call_00001655_builder_0,1,2,32,84,84,6,6,1.0,8,1.3333333333333333,0
1656,dolly_plen64_gen64_gpu1_sample_None_call_00001656_builder_0,1,2,32,85,85,6,6,1.0,8,1.3333333333333333,0
1657,dolly_plen64_gen64_gpu1_sample_None_call_00001657_builder_0,1,2,32,86,86,6,6,1.0,8,1.3333333333333333,0
1658,dolly_plen64_gen64_gpu1_sample_None_call_00001658_builder_0,1,2,32,87,87,6,6,1.0,8,1.3333333333333333,0
1659,dolly_plen64_gen64_gpu1_sample_None_call_00001659_builder_0,1,2,32,88,88,6,6,1.0,8,1.3333333333333333,0
1660,dolly_plen64_gen64_gpu1_sample_None_call_00001660_builder_0,1,2,32,89,89,6,6,1.0,8,1.3333333333333333,0
1661,dolly_plen64_gen64_gpu1_sample_None_call_00001661_builder_0,1,2,32,90,90,6,6,1.0,8,1.3333333333333333,0
1662,dolly_plen64_gen64_gpu1_sample_None_call_00001662_builder_0,1,2,32,91,91,6,6,1.0,8,1.3333333333333333,0
1663,dolly_plen64_gen64_gpu1_sample_None_call_00001663_builder_0,1,2,32,92,92,6,6,1.0,8,1.3333333333333333,0
1664,dolly_plen64_gen64_gpu1_sample_None_call_00001664_builder_0,1,2,32,93,93,6,6,1.0,8,1.3333333333333333,0
1665,dolly_plen64_gen64_gpu1_sample_None_call_00001665_builder_0,1,2,32,94,94,6,6,1.0,8,1.3333333333333333,0
1666,dolly_plen64_gen64_gpu1_sample_None_call_00001666_builder_0,1,2,32,95,95,6,6,1.0,8,1.3333333333333333,0
1667,dolly_plen64_gen64_gpu1_sample_None_call_00001667_builder_0,1,2,32,96,96,6,6,1.0,8,1.3333333333333333,0
1668,dolly_plen64_gen64_gpu1_sample_None_call_00001668_builder_0,1,2,32,97,97,8,8,1.0,8,1.0,0
1669,dolly_plen64_gen64_gpu1_sample_None_call_00001669_builder_0,1,2,32,98,98,8,8,1.0,8,1.0,0
1670,dolly_plen64_gen64_gpu1_sample_None_call_00001670_builder_0,1,2,32,99,99,8,8,1.0,8,1.0,0
1671,dolly_plen64_gen64_gpu1_sample_None_call_00001671_builder_0,1,2,32,100,100,8,8,1.0,8,1.0,0
1672,dolly_plen64_gen64_gpu1_sample_None_call_00001672_builder_0,1,2,32,101,101,8,8,1.0,8,1.0,0
1673,dolly_plen64_gen64_gpu1_sample_None_call_00001673_builder_0,1,2,32,102,102,8,8,1.0,8,1.0,0
1674,dolly_plen64_gen64_gpu1_sample_None_call_00001674_builder_0,1,2,32,103,103,8,8,1.0,8,1.0,0
1675,dolly_plen64_gen64_gpu1_sample_None_call_00001675_builder_0,1,2,32,104,104,8,8,1.0,8,1.0,0
1676,dolly_plen64_gen64_gpu1_sample_None_call_00001676_builder_0,1,2,32,105,105,8,8,1.0,8,1.0,0
1677,dolly_plen64_gen64_gpu1_sample_None_call_00001677_builder_0,1,2,32,106,106,8,8,1.0,8,1.0,0
1678,dolly_plen64_gen64_gpu1_sample_None_call_00001678_builder_0,1,2,32,107,107,8,8,1.0,8,1.0,0
1679,dolly_plen64_gen64_gpu1_sample_None_call_00001679_builder_0,1,2,32,108,108,8,8,1.0,8,1.0,0
1680,dolly_plen64_gen64_gpu1_sample_None_call_00001680_builder_0,1,2,32,109,109,8,8,1.0,8,1.0,0
1681,dolly_plen64_gen64_gpu1_sample_None_call_00001681_builder_0,1,2,32,110,110,8,8,1.0,8,1.0,0
1682,dolly_plen64_gen64_gpu1_sample_None_call_00001682_builder_0,1,2,32,111,111,8,8,1.0,8,1.0,0
1683,dolly_plen64_gen64_gpu1_sample_None_call_00001683_builder_0,1,2,32,112,112,8,8,1.0,8,1.0,0
1684,dolly_plen64_gen64_gpu1_sample_None_call_00001684_builder_0,1,2,32,113,113,8,8,1.0,8,1.0,0
1685,dolly_plen64_gen64_gpu1_sample_None_call_00001685_builder_0,1,2,32,114,114,8,8,1.0,8,1.0,0
1686,dolly_plen64_gen64_gpu1_sample_None_call_00001686_builder_0,1,2,32,115,115,8,8,1.0,8,1.0,0
1687,dolly_plen64_gen64_gpu1_sample_None_call_00001687_builder_0,1,2,32,116,116,8,8,1.0,8,1.0,0
1688,dolly_plen64_gen64_gpu1_sample_None_call_00001688_builder_0,1,2,32,117,117,8,8,1.0,8,1.0,0
1689,dolly_plen64_gen64_gpu1_sample_None_call_00001689_builder_0,1,2,32,118,118,8,8,1.0,8,1.0,0
1690,dolly_plen64_gen64_gpu1_sample_None_call_00001690_builder_0,1,2,32,119,119,8,8,1.0,8,1.0,0
1691,dolly_plen64_gen64_gpu1_sample_None_call_00001691_builder_0,1,2,32,120,120,8,8,1.0,8,1.0,0
1692,dolly_plen64_gen64_gpu1_sample_None_call_00001692_builder_0,1,2,32,121,121,8,8,1.0,8,1.0,0
1693,dolly_plen64_gen64_gpu1_sample_None_call_00001693_builder_0,1,2,32,122,122,8,8,1.0,8,1.0,0
1694,dolly_plen64_gen64_gpu1_sample_None_call_00001694_builder_0,1,2,32,123,123,8,8,1.0,8,1.0,0
1695,dolly_plen64_gen64_gpu1_sample_None_call_00001695_builder_0,1,2,32,124,124,8,8,1.0,8,1.0,0
1696,dolly_plen64_gen64_gpu1_sample_None_call_00001696_builder_0,1,2,32,125,125,8,8,1.0,8,1.0,0
1697,dolly_plen64_gen64_gpu1_sample_None_call_00001697_builder_0,1,2,32,126,126,8,8,1.0,8,1.0,0
1698,dolly_plen64_gen64_gpu1_sample_None_call_00001698_builder_0,1,2,32,127,127,8,8,1.0,8,1.0,0
1699,dolly_plen64_gen64_gpu1_sample_None_call_00001699_builder_0,1,2,32,65,65,6,6,1.0,8,1.3333333333333333,0
1700,dolly_plen64_gen64_gpu1_sample_None_call_00001700_builder_0,1,2,32,66,66,6,6,1.0,8,1.3333333333333333,0
1701,dolly_plen64_gen64_gpu1_sample_None_call_00001701_builder_0,1,2,32,67,67,6,6,1.0,8,1.3333333333333333,0
1702,dolly_plen64_gen64_gpu1_sample_None_call_00001702_builder_0,1,2,32,68,68,6,6,1.0,8,1.3333333333333333,0
1703,dolly_plen64_gen64_gpu1_sample_None_call_00001703_builder_0,1,2,32,69,69,6,6,1.0,8,1.3333333333333333,0
1704,dolly_plen64_gen64_gpu1_sample_None_call_00001704_builder_0,1,2,32,70,70,6,6,1.0,8,1.3333333333333333,0
1705,dolly_plen64_gen64_gpu1_sample_None_call_00001705_builder_0,1,2,32,71,71,6,6,1.0,8,1.3333333333333333,0
1706,dolly_plen64_gen64_gpu1_sample_None_call_00001706_builder_0,1,2,32,72,72,6,6,1.0,8,1.3333333333333333,0
1707,dolly_plen64_gen64_gpu1_sample_None_call_00001707_builder_0,1,2,32,73,73,6,6,1.0,8,1.3333333333333333,0
1708,dolly_plen64_gen64_gpu1_sample_None_call_00001708_builder_0,1,2,32,74,74,6,6,1.0,8,1.3333333333333333,0
1709,dolly_plen64_gen64_gpu1_sample_None_call_00001709_builder_0,1,2,32,75,75,6,6,1.0,8,1.3333333333333333,0
1710,dolly_plen64_gen64_gpu1_sample_None_call_00001710_builder_0,1,2,32,76,76,6,6,1.0,8,1.3333333333333333,0
1711,dolly_plen64_gen64_gpu1_sample_None_call_00001711_builder_0,1,2,32,77,77,6,6,1.0,8,1.3333333333333333,0
1712,dolly_plen64_gen64_gpu1_sample_None_call_00001712_builder_0,1,2,32,78,78,6,6,1.0,8,1.3333333333333333,0
1713,dolly_plen64_gen64_gpu1_sample_None_call_00001713_builder_0,1,2,32,79,79,6,6,1.0,8,1.3333333333333333,0
1714,dolly_plen64_gen64_gpu1_sample_None_call_00001714_builder_0,1,2,32,80,80,6,6,1.0,8,1.3333333333333333,0
1715,dolly_plen64_gen64_gpu1_sample_None_call_00001715_builder_0,1,2,32,81,81,6,6,1.0,8,1.3333333333333333,0
1716,dolly_plen64_gen64_gpu1_sample_None_call_00001716_builder_0,1,2,32,82,82,6,6,1.0,8,1.3333333333333333,0
1717,dolly_plen64_gen64_gpu1_sample_None_call_00001717_builder_0,1,2,32,83,83,6,6,1.0,8,1.3333333333333333,0
1718,dolly_plen64_gen64_gpu1_sample_None_call_00001718_builder_0,1,2,32,84,84,6,6,1.0,8,1.3333333333333333,0
1719,dolly_plen64_gen64_gpu1_sample_None_call_00001719_builder_0,1,2,32,85,85,6,6,1.0,8,1.3333333333333333,0
1720,dolly_plen64_gen64_gpu1_sample_None_call_00001720_builder_0,1,2,32,86,86,6,6,1.0,8,1.3333333333333333,0
1721,dolly_plen64_gen64_gpu1_sample_None_call_00001721_builder_0,1,2,32,87,87,6,6,1.0,8,1.3333333333333333,0
1722,dolly_plen64_gen64_gpu1_sample_None_call_00001722_builder_0,1,2,32,88,88,6,6,1.0,8,1.3333333333333333,0
1723,dolly_plen64_gen64_gpu1_sample_None_call_00001723_builder_0,1,2,32,89,89,6,6,1.0,8,1.3333333333333333,0
1724,dolly_plen64_gen64_gpu1_sample_None_call_00001724_builder_0,1,2,32,90,90,6,6,1.0,8,1.3333333333333333,0
1725,dolly_plen64_gen64_gpu1_sample_None_call_00001725_builder_0,1,2,32,91,91,6,6,1.0,8,1.3333333333333333,0
1726,dolly_plen64_gen64_gpu1_sample_None_call_00001726_builder_0,1,2,32,92,92,6,6,1.0,8,1.3333333333333333,0
1727,dolly_plen64_gen64_gpu1_sample_None_call_00001727_builder_0,1,2,32,93,93,6,6,1.0,8,1.3333333333333333,0
1728,dolly_plen64_gen64_gpu1_sample_None_call_00001728_builder_0,1,2,32,94,94,6,6,1.0,8,1.3333333333333333,0
1729,dolly_plen64_gen64_gpu1_sample_None_call_00001729_builder_0,1,2,32,95,95,6,6,1.0,8,1.3333333333333333,0
1730,dolly_plen64_gen64_gpu1_sample_None_call_00001730_builder_0,1,2,32,96,96,6,6,1.0,8,1.3333333333333333,0
1731,dolly_plen64_gen64_gpu1_sample_None_call_00001731_builder_0,1,2,32,97,97,8,8,1.0,8,1.0,0
1732,dolly_plen64_gen64_gpu1_sample_None_call_00001732_builder_0,1,2,32,98,98,8,8,1.0,8,1.0,0
1733,dolly_plen64_gen64_gpu1_sample_None_call_00001733_builder_0,1,2,32,99,99,8,8,1.0,8,1.0,0
1734,dolly_plen64_gen64_gpu1_sample_None_call_00001734_builder_0,1,2,32,100,100,8,8,1.0,8,1.0,0
1735,dolly_plen64_gen64_gpu1_sample_None_call_00001735_builder_0,1,2,32,101,101,8,8,1.0,8,1.0,0
1736,dolly_plen64_gen64_gpu1_sample_None_call_00001736_builder_0,1,2,32,102,102,8,8,1.0,8,1.0,0
1737,dolly_plen64_gen64_gpu1_sample_None_call_00001737_builder_0,1,2,32,103,103,8,8,1.0,8,1.0,0
1738,dolly_plen64_gen64_gpu1_sample_None_call_00001738_builder_0,1,2,32,104,104,8,8,1.0,8,1.0,0
1739,dolly_plen64_gen64_gpu1_sample_None_call_00001739_builder_0,1,2,32,105,105,8,8,1.0,8,1.0,0
1740,dolly_plen64_gen64_gpu1_sample_None_call_00001740_builder_0,1,2,32,106,106,8,8,1.0,8,1.0,0
1741,dolly_plen64_gen64_gpu1_sample_None_call_00001741_builder_0,1,2,32,107,107,8,8,1.0,8,1.0,0
1742,dolly_plen64_gen64_gpu1_sample_None_call_00001742_builder_0,1,2,32,108,108,8,8,1.0,8,1.0,0
1743,dolly_plen64_gen64_gpu1_sample_None_call_00001743_builder_0,1,2,32,109,109,8,8,1.0,8,1.0,0
1744,dolly_plen64_gen64_gpu1_sample_None_call_00001744_builder_0,1,2,32,110,110,8,8,1.0,8,1.0,0
1745,dolly_plen64_gen64_gpu1_sample_None_call_00001745_builder_0,1,2,32,111,111,8,8,1.0,8,1.0,0
1746,dolly_plen64_gen64_gpu1_sample_None_call_00001746_builder_0,1,2,32,112,112,8,8,1.0,8,1.0,0
1747,dolly_plen64_gen64_gpu1_sample_None_call_00001747_builder_0,1,2,32,113,113,8,8,1.0,8,1.0,0
1748,dolly_plen64_gen64_gpu1_sample_None_call_00001748_builder_0,1,2,32,114,114,8,8,1.0,8,1.0,0
1749,dolly_plen64_gen64_gpu1_sample_None_call_00001749_builder_0,1,2,32,115,115,8,8,1.0,8,1.0,0
1750,dolly_plen64_gen64_gpu1_sample_None_call_00001750_builder_0,1,2,32,116,116,8,8,1.0,8,1.0,0
1751,dolly_plen64_gen64_gpu1_sample_None_call_00001751_builder_0,1,2,32,117,117,8,8,1.0,8,1.0,0
1752,dolly_plen64_gen64_gpu1_sample_None_call_00001752_builder_0,1,2,32,118,118,8,8,1.0,8,1.0,0
1753,dolly_plen64_gen64_gpu1_sample_None_call_00001753_builder_0,1,2,32,119,119,8,8,1.0,8,1.0,0
1754,dolly_plen64_gen64_gpu1_sample_None_call_00001754_builder_0,1,2,32,120,120,8,8,1.0,8,1.0,0
1755,dolly_plen64_gen64_gpu1_sample_None_call_00001755_builder_0,1,2,32,121,121,8,8,1.0,8,1.0,0
1756,dolly_plen64_gen64_gpu1_sample_None_call_00001756_builder_0,1,2,32,122,122,8,8,1.0,8,1.0,0
1757,dolly_plen64_gen64_gpu1_sample_None_call_00001757_builder_0,1,2,32,123,123,8,8,1.0,8,1.0,0
1758,dolly_plen64_gen64_gpu1_sample_None_call_00001758_builder_0,1,2,32,124,124,8,8,1.0,8,1.0,0
1759,dolly_plen64_gen64_gpu1_sample_None_call_00001759_builder_0,1,2,32,125,125,8,8,1.0,8,1.0,0
1760,dolly_plen64_gen64_gpu1_sample_None_call_00001760_builder_0,1,2,32,126,126,8,8,1.0,8,1.0,0
1761,dolly_plen64_gen64_gpu1_sample_None_call_00001761_builder_0,1,2,32,127,127,8,8,1.0,8,1.0,0
1762,dolly_plen64_gen64_gpu1_sample_None_call_00001762_builder_0,1,2,32,65,65,6,6,1.0,8,1.3333333333333333,0
1763,dolly_plen64_gen64_gpu1_sample_None_call_00001763_builder_0,1,2,32,66,66,6,6,1.0,8,1.3333333333333333,0
1764,dolly_plen64_gen64_gpu1_sample_None_call_00001764_builder_0,1,2,32,67,67,6,6,1.0,8,1.3333333333333333,0
1765,dolly_plen64_gen64_gpu1_sample_None_call_00001765_builder_0,1,2,32,68,68,6,6,1.0,8,1.3333333333333333,0
1766,dolly_plen64_gen64_gpu1_sample_None_call_00001766_builder_0,1,2,32,69,69,6,6,1.0,8,1.3333333333333333,0
1767,dolly_plen64_gen64_gpu1_sample_None_call_00001767_builder_0,1,2,32,70,70,6,6,1.0,8,1.3333333333333333,0
1768,dolly_plen64_gen64_gpu1_sample_None_call_00001768_builder_0,1,2,32,71,71,6,6,1.0,8,1.3333333333333333,0
1769,dolly_plen64_gen64_gpu1_sample_None_call_00001769_builder_0,1,2,32,72,72,6,6,1.0,8,1.3333333333333333,0
1770,dolly_plen64_gen64_gpu1_sample_None_call_00001770_builder_0,1,2,32,73,73,6,6,1.0,8,1.3333333333333333,0
1771,dolly_plen64_gen64_gpu1_sample_None_call_00001771_builder_0,1,2,32,74,74,6,6,1.0,8,1.3333333333333333,0
1772,dolly_plen64_gen64_gpu1_sample_None_call_00001772_builder_0,1,2,32,75,75,6,6,1.0,8,1.3333333333333333,0
1773,dolly_plen64_gen64_gpu1_sample_None_call_00001773_builder_0,1,2,32,76,76,6,6,1.0,8,1.3333333333333333,0
1774,dolly_plen64_gen64_gpu1_sample_None_call_00001774_builder_0,1,2,32,77,77,6,6,1.0,8,1.3333333333333333,0
1775,dolly_plen64_gen64_gpu1_sample_None_call_00001775_builder_0,1,2,32,78,78,6,6,1.0,8,1.3333333333333333,0
1776,dolly_plen64_gen64_gpu1_sample_None_call_00001776_builder_0,1,2,32,79,79,6,6,1.0,8,1.3333333333333333,0
1777,dolly_plen64_gen64_gpu1_sample_None_call_00001777_builder_0,1,2,32,80,80,6,6,1.0,8,1.3333333333333333,0
1778,dolly_plen64_gen64_gpu1_sample_None_call_00001778_builder_0,1,2,32,81,81,6,6,1.0,8,1.3333333333333333,0
1779,dolly_plen64_gen64_gpu1_sample_None_call_00001779_builder_0,1,2,32,82,82,6,6,1.0,8,1.3333333333333333,0
1780,dolly_plen64_gen64_gpu1_sample_None_call_00001780_builder_0,1,2,32,83,83,6,6,1.0,8,1.3333333333333333,0
1781,dolly_plen64_gen64_gpu1_sample_None_call_00001781_builder_0,1,2,32,84,84,6,6,1.0,8,1.3333333333333333,0
1782,dolly_plen64_gen64_gpu1_sample_None_call_00001782_builder_0,1,2,32,85,85,6,6,1.0,8,1.3333333333333333,0
1783,dolly_plen64_gen64_gpu1_sample_None_call_00001783_builder_0,1,2,32,86,86,6,6,1.0,8,1.3333333333333333,0
1784,dolly_plen64_gen64_gpu1_sample_None_call_00001784_builder_0,1,2,32,87,87,6,6,1.0,8,1.3333333333333333,0
1785,dolly_plen64_gen64_gpu1_sample_None_call_00001785_builder_0,1,2,32,88,88,6,6,1.0,8,1.3333333333333333,0
1786,dolly_plen64_gen64_gpu1_sample_None_call_00001786_builder_0,1,2,32,89,89,6,6,1.0,8,1.3333333333333333,0
1787,dolly_plen64_gen64_gpu1_sample_None_call_00001787_builder_0,1,2,32,90,90,6,6,1.0,8,1.3333333333333333,0
1788,dolly_plen64_gen64_gpu1_sample_None_call_00001788_builder_0,1,2,32,91,91,6,6,1.0,8,1.3333333333333333,0
1789,dolly_plen64_gen64_gpu1_sample_None_call_00001789_builder_0,1,2,32,92,92,6,6,1.0,8,1.3333333333333333,0
1790,dolly_plen64_gen64_gpu1_sample_None_call_00001790_builder_0,1,2,32,93,93,6,6,1.0,8,1.3333333333333333,0
1791,dolly_plen64_gen64_gpu1_sample_None_call_00001791_builder_0,1,2,32,94,94,6,6,1.0,8,1.3333333333333333,0
1792,dolly_plen64_gen64_gpu1_sample_None_call_00001792_builder_0,1,2,32,95,95,6,6,1.0,8,1.3333333333333333,0
1793,dolly_plen64_gen64_gpu1_sample_None_call_00001793_builder_0,1,2,32,96,96,6,6,1.0,8,1.3333333333333333,0
1794,dolly_plen64_gen64_gpu1_sample_None_call_00001794_builder_0,1,2,32,97,97,8,8,1.0,8,1.0,0
1795,dolly_plen64_gen64_gpu1_sample_None_call_00001795_builder_0,1,2,32,98,98,8,8,1.0,8,1.0,0
1796,dolly_plen64_gen64_gpu1_sample_None_call_00001796_builder_0,1,2,32,99,99,8,8,1.0,8,1.0,0
1797,dolly_plen64_gen64_gpu1_sample_None_call_00001797_builder_0,1,2,32,100,100,8,8,1.0,8,1.0,0
1798,dolly_plen64_gen64_gpu1_sample_None_call_00001798_builder_0,1,2,32,101,101,8,8,1.0,8,1.0,0
1799,dolly_plen64_gen64_gpu1_sample_None_call_00001799_builder_0,1,2,32,102,102,8,8,1.0,8,1.0,0
1800,dolly_plen64_gen64_gpu1_sample_None_call_00001800_builder_0,1,2,32,103,103,8,8,1.0,8,1.0,0
1801,dolly_plen64_gen64_gpu1_sample_None_call_00001801_builder_0,1,2,32,104,104,8,8,1.0,8,1.0,0
1802,dolly_plen64_gen64_gpu1_sample_None_call_00001802_builder_0,1,2,32,105,105,8,8,1.0,8,1.0,0
1803,dolly_plen64_gen64_gpu1_sample_None_call_00001803_builder_0,1,2,32,106,106,8,8,1.0,8,1.0,0
1804,dolly_plen64_gen64_gpu1_sample_None_call_00001804_builder_0,1,2,32,107,107,8,8,1.0,8,1.0,0
1805,dolly_plen64_gen64_gpu1_sample_None_call_00001805_builder_0,1,2,32,65,65,6,6,1.0,8,1.3333333333333333,0
1806,dolly_plen64_gen64_gpu1_sample_None_call_00001806_builder_0,1,2,32,66,66,6,6,1.0,8,1.3333333333333333,0
1807,dolly_plen64_gen64_gpu1_sample_None_call_00001807_builder_0,1,2,32,67,67,6,6,1.0,8,1.3333333333333333,0
1808,dolly_plen64_gen64_gpu1_sample_None_call_00001808_builder_0,1,2,32,68,68,6,6,1.0,8,1.3333333333333333,0
1809,dolly_plen64_gen64_gpu1_sample_None_call_00001809_builder_0,1,2,32,69,69,6,6,1.0,8,1.3333333333333333,0
1810,dolly_plen64_gen64_gpu1_sample_None_call_00001810_builder_0,1,2,32,70,70,6,6,1.0,8,1.3333333333333333,0
1811,dolly_plen64_gen64_gpu1_sample_None_call_00001811_builder_0,1,2,32,71,71,6,6,1.0,8,1.3333333333333333,0
1812,dolly_plen64_gen64_gpu1_sample_None_call_00001812_builder_0,1,2,32,72,72,6,6,1.0,8,1.3333333333333333,0
1813,dolly_plen64_gen64_gpu1_sample_None_call_00001813_builder_0,1,2,32,73,73,6,6,1.0,8,1.3333333333333333,0
1814,dolly_plen64_gen64_gpu1_sample_None_call_00001814_builder_0,1,2,32,74,74,6,6,1.0,8,1.3333333333333333,0
1815,dolly_plen64_gen64_gpu1_sample_None_call_00001815_builder_0,1,2,32,75,75,6,6,1.0,8,1.3333333333333333,0
1816,dolly_plen64_gen64_gpu1_sample_None_call_00001816_builder_0,1,2,32,76,76,6,6,1.0,8,1.3333333333333333,0
1817,dolly_plen64_gen64_gpu1_sample_None_call_00001817_builder_0,1,2,32,77,77,6,6,1.0,8,1.3333333333333333,0
1818,dolly_plen64_gen64_gpu1_sample_None_call_00001818_builder_0,1,2,32,78,78,6,6,1.0,8,1.3333333333333333,0
1819,dolly_plen64_gen64_gpu1_sample_None_call_00001819_builder_0,1,2,32,79,79,6,6,1.0,8,1.3333333333333333,0
1820,dolly_plen64_gen64_gpu1_sample_None_call_00001820_builder_0,1,2,32,80,80,6,6,1.0,8,1.3333333333333333,0
1821,dolly_plen64_gen64_gpu1_sample_None_call_00001821_builder_0,1,2,32,81,81,6,6,1.0,8,1.3333333333333333,0
1822,dolly_plen64_gen64_gpu1_sample_None_call_00001822_builder_0,1,2,32,82,82,6,6,1.0,8,1.3333333333333333,0
1823,dolly_plen64_gen64_gpu1_sample_None_call_00001823_builder_0,1,2,32,83,83,6,6,1.0,8,1.3333333333333333,0
1824,dolly_plen64_gen64_gpu1_sample_None_call_00001824_builder_0,1,2,32,84,84,6,6,1.0,8,1.3333333333333333,0
1825,dolly_plen64_gen64_gpu1_sample_None_call_00001825_builder_0,1,2,32,85,85,6,6,1.0,8,1.3333333333333333,0
1826,dolly_plen64_gen64_gpu1_sample_None_call_00001826_builder_0,1,2,32,86,86,6,6,1.0,8,1.3333333333333333,0
1827,dolly_plen64_gen64_gpu1_sample_None_call_00001827_builder_0,1,2,32,87,87,6,6,1.0,8,1.3333333333333333,0
1828,dolly_plen64_gen64_gpu1_sample_None_call_00001828_builder_0,1,2,32,88,88,6,6,1.0,8,1.3333333333333333,0
1829,dolly_plen64_gen64_gpu1_sample_None_call_00001829_builder_0,1,2,32,89,89,6,6,1.0,8,1.3333333333333333,0
1830,dolly_plen64_gen64_gpu1_sample_None_call_00001830_builder_0,1,2,32,90,90,6,6,1.0,8,1.3333333333333333,0
1831,dolly_plen64_gen64_gpu1_sample_None_call_00001831_builder_0,1,2,32,91,91,6,6,1.0,8,1.3333333333333333,0
1832,dolly_plen64_gen64_gpu1_sample_None_call_00001832_builder_0,1,2,32,92,92,6,6,1.0,8,1.3333333333333333,0
1833,dolly_plen64_gen64_gpu1_sample_None_call_00001833_builder_0,1,2,32,93,93,6,6,1.0,8,1.3333333333333333,0
1834,dolly_plen64_gen64_gpu1_sample_None_call_00001834_builder_0,1,2,32,94,94,6,6,1.0,8,1.3333333333333333,0
1835,dolly_plen64_gen64_gpu1_sample_None_call_00001835_builder_0,1,2,32,95,95,6,6,1.0,8,1.3333333333333333,0
1836,dolly_plen64_gen64_gpu1_sample_None_call_00001836_builder_0,1,2,32,96,96,6,6,1.0,8,1.3333333333333333,0
1837,dolly_plen64_gen64_gpu1_sample_None_call_00001837_builder_0,1,2,32,97,97,8,8,1.0,8,1.0,0
1838,dolly_plen64_gen64_gpu1_sample_None_call_00001838_builder_0,1,2,32,98,98,8,8,1.0,8,1.0,0
1839,dolly_plen64_gen64_gpu1_sample_None_call_00001839_builder_0,1,2,32,99,99,8,8,1.0,8,1.0,0
1840,dolly_plen64_gen64_gpu1_sample_None_call_00001840_builder_0,1,2,32,100,100,8,8,1.0,8,1.0,0
1841,dolly_plen64_gen64_gpu1_sample_None_call_00001841_builder_0,1,2,32,101,101,8,8,1.0,8,1.0,0
1842,dolly_plen64_gen64_gpu1_sample_None_call_00001842_builder_0,1,2,32,102,102,8,8,1.0,8,1.0,0
1843,dolly_plen64_gen64_gpu1_sample_None_call_00001843_builder_0,1,2,32,103,103,8,8,1.0,8,1.0,0
